StudentID,Gender,Age,Major,MathGrade,ScienceGrade,EnglishGrade,AttendancePercentage,StudyHoursPerWeek,OverallStatus,EnrollmentDate
STU2407,Male,21,Biology,66.47,70.5,73.53,83.69,14.6,Pass,2022-06-27
STU2408,Other,16,Economics,94.23,93.03,74.86,91.23,28.4,Pass,2023-08-25
STU2409,Male,22,Mechanical Engineering,65.75,76.52,90.16,60.01,25.9,Pass,2021-08-27
STU2410,Female,16,Civil Engineering,99.22,73.48,87.21,66.28,28.6,Pass,2020-05-16
STU2411,Other,20,Physics,81.41,64.42,75.93,72.23,22.7,Pass,2021-09-06
STU2412,Female,17,History,74.96,65.64,89.33,67.53,10.8,Pass,2022-04-09
STU2413,Other,18,Biology,90.35,68.68,65.16,64.57,13.1,Pass,2023-01-17
STU2414,Female,20,Electrical Engineering,83.27,76.15,68.73,88.03,18.0,Pass,2020-03-20
STU2415,Male,20,Biology,80.32,67.17,85.58,94.33,28.3,Pass,2024-06-09
STU2416,Other,19,English,59.93,85.38,79.94,97.62,24.5,Pass,2024-08-16
STU2417,Other,20,Economics,86.6,66.91,81.46,64.12,25.4,Pass,2023-05-11
STU2418,Other,16,Mathematics,76.58,43.47,76.55,84.69,27.9,Pass,2024-12-25
STU2419,Female,21,Biology,78.75,70.64,88.66,93.18,14.0,Pass,2024-12-21
STU2420,Other,21,Mechanical Engineering,84.72,60.3,82.31,97.71,5.0,Pass,2023-05-25
STU2421,Other,21,Physics,79.61,59.09,80.25,73.92,17.6,Pass,2023-04-23
STU2422,Other,22,Mathematics,64.28,88.6,77.51,62.4,24.8,Pass,2021-03-22
STU2423,Male,18,Civil Engineering,87.01,67.72,94.01,97.49,27.0,Pass,2023-11-11
STU2424,Other,21,Electrical Engineering,77.8,72.95,78.54,62.63,14.4,Pass,2020-11-25
STU2425,Other,22,Mathematics,68.28,96.26,77.57,67.26,10.7,Pass,2024-04-18
STU2426,Other,22,Biology,83.31,80.8,81.99,76.09,5.3,Pass,2022-10-27
STU2427,Other,22,Electrical Engineering,83.17,71.01,79.88,70.4,19.0,Pass,2021-06-07
STU2428,Female,16,Physics,76.09,67.51,72.01,75.28,6.3,Pass,2022-08-12
STU2429,Male,21,Mechanical Engineering,74.51,92.79,88.34,94.66,23.9,Pass,2022-02-03
STU2430,Other,20,Biology,74.12,70.38,70.66,65.83,10.4,Pass,2022-07-19
STU2431,Female,22,Physics,77.16,59.04,74.62,64.26,11.6,Pass,2024-03-19
STU2432,Other,20,History,76.18,61.53,85.03,75.84,15.2,Pass,2024-01-20
STU2433,Other,17,Physics,78.2,74.11,84.94,90.16,28.0,Pass,2020-09-19
STU2434,Female,20,Mechanical Engineering,88.02,54.95,76.89,95.11,15.5,Pass,2024-06-14
STU2435,Other,17,Psychology,61.64,73.64,74.96,64.05,22.6,Pass,2024-09-30
STU2436,Female,20,Economics,78.73,70.61,75.48,66.03,29.8,Pass,2023-11-29
STU2437,Female,19,English,67.09,59.7,71.75,81.26,20.7,Pass,2022-11-15
STU2438,Female,20,Psychology,73.0,56.13,80.72,86.36,15.1,Pass,2024-01-22
STU2439,Male,19,Electrical Engineering,93.45,44.82,68.39,74.66,17.1,Pass,2020-03-27
STU2440,Male,18,Psychology,77.98,66.84,68.84,82.24,16.9,Pass,2021-09-04
STU2441,Other,19,History,64.78,34.92,86.85,60.76,12.7,Fail,2022-03-08
STU2442,Female,19,Mechanical Engineering,71.41,59.03,73.38,90.58,20.7,Pass,2022-01-17
STU2443,Female,22,Mathematics,64.45,62.76,73.87,84.18,16.4,Pass,2023-04-27
STU2444,Other,17,Chemistry,68.88,67.32,80.88,97.5,6.8,Pass,2021-06-19
STU2445,Female,22,Civil Engineering,76.75,54.49,82.96,89.43,28.0,Pass,2020-08-25
STU2446,Female,21,Computer Science,58.25,60.85,74.5,76.92,22.9,Pass,2020-08-29
STU2447,Other,20,Economics,60.43,68.35,90.07,63.54,20.6,Pass,2020-10-25
STU2448,Male,16,History,64.66,49.68,93.13,94.41,6.3,Pass,2021-07-29
STU2449,Female,22,Mathematics,69.78,71.88,70.79,64.09,25.2,Pass,2021-02-07
STU2450,Other,19,English,75.83,72.64,81.77,96.57,25.6,Pass,2024-10-29
STU2451,Other,22,Mathematics,69.44,87.31,75.82,60.15,5.6,Pass,2021-01-25
STU2452,Female,18,Mathematics,81.64,45.29,80.75,73.31,24.2,Pass,2021-10-15
STU2453,Other,18,Computer Science,77.5,73.0,76.07,64.98,24.6,Pass,2023-08-25
STU2454,Male,20,Economics,87.67,68.33,87.89,96.1,18.9,Pass,2022-06-14
STU2455,Male,22,Computer Science,52.14,62.98,90.46,69.54,28.7,Pass,2021-09-30
STU2456,Female,17,Physics,88.75,61.01,84.99,78.33,9.5,Pass,2020-08-09
STU2457,Male,22,Biology,67.65,64.3,70.57,94.04,20.7,Pass,2022-03-11
STU2458,Female,22,Psychology,80.11,58.05,81.87,61.01,13.1,Pass,2020-03-21
STU2459,Female,19,Biology,94.12,79.0,78.97,82.51,25.5,Pass,2023-01-31
STU2460,Female,17,History,82.16,81.2,86.99,97.57,20.1,Pass,2023-04-18
STU2461,Other,21,Economics,91.25,80.68,66.52,97.14,14.6,Pass,2023-11-06
STU2462,Other,22,Psychology,65.55,48.07,76.84,83.89,28.9,Pass,2024-12-08
STU2463,Female,16,English,83.88,71.06,72.72,89.04,6.8,Pass,2023-08-20
STU2464,Male,18,Psychology,58.57,84.11,74.37,86.58,16.7,Pass,2023-08-20
STU2465,Other,17,Mathematics,81.42,67.27,76.17,62.96,18.0,Pass,2021-08-20
STU2466,Other,18,Mechanical Engineering,74.58,67.15,83.44,90.46,26.4,Pass,2020-06-30
STU2467,Female,16,English,71.24,85.49,75.72,79.54,14.5,Pass,2024-12-19
STU2468,Female,19,Civil Engineering,81.13,84.33,78.98,76.16,25.6,Pass,2022-01-04
STU2469,Other,22,Mathematics,78.98,77.24,73.33,89.1,22.8,Pass,2023-02-21
STU2470,Other,16,Physics,90.87,49.79,92.11,88.98,11.4,Pass,2024-12-24
STU2471,Other,19,Civil Engineering,56.94,73.26,88.82,82.27,14.4,Pass,2022-08-15
STU2472,Female,18,Psychology,57.75,58.79,85.35,65.47,24.3,Pass,2024-04-26
STU2473,Male,21,History,81.39,73.53,75.24,68.17,24.6,Pass,2023-06-14
STU2474,Male,19,Chemistry,70.81,78.07,72.65,94.04,9.4,Pass,2020-11-27
STU2475,Male,22,Mathematics,78.48,41.41,72.28,99.32,18.8,Pass,2024-07-11
STU2476,Male,18,Biology,83.67,73.77,86.26,84.58,27.2,Pass,2020-08-02
STU2477,Other,17,Computer Science,77.85,78.57,82.57,92.05,29.9,Pass,2023-05-02
STU2478,Male,20,Psychology,69.99,82.32,78.68,86.38,24.7,Pass,2023-09-03
STU2479,Other,19,Mathematics,85.57,90.79,89.67,73.94,27.9,Pass,2024-04-09
STU2480,Other,20,Chemistry,89.74,71.4,92.14,93.26,10.9,Pass,2023-03-05
STU2481,Female,18,Chemistry,67.33,80.87,90.54,64.22,27.0,Pass,2020-10-03
STU2482,Female,18,Mathematics,75.29,69.37,80.95,64.99,22.7,Pass,2020-02-13
STU2483,Male,21,Biology,65.95,70.48,99.06,95.64,19.5,Pass,2024-12-07
STU2484,Male,17,Economics,73.25,75.39,86.96,64.17,9.2,Pass,2020-02-05
STU2485,Male,19,Chemistry,58.13,71.12,98.79,91.35,7.2,Pass,2020-11-30
STU2486,Male,21,Economics,79.4,52.26,82.5,73.07,27.3,Pass,2023-01-11
STU2487,Other,21,Civil Engineering,78.89,75.16,81.15,90.84,22.5,Pass,2021-09-23
STU2488,Other,21,Chemistry,76.86,63.3,75.14,61.13,13.5,Pass,2020-10-18
STU2489,Female,22,Mechanical Engineering,77.65,90.72,74.83,62.13,9.2,Pass,2023-07-25
STU2490,Female,20,Computer Science,63.11,56.38,74.92,79.4,27.3,Pass,2024-07-25
STU2491,Female,17,Civil Engineering,89.95,75.34,87.27,67.23,8.9,Pass,2023-05-24
STU2492,Male,20,Electrical Engineering,67.04,64.9,97.74,95.68,22.9,Pass,2023-10-21
STU2493,Male,17,Civil Engineering,67.54,63.53,87.0,67.55,18.8,Pass,2020-03-03
STU2494,Other,19,Biology,78.16,70.91,80.07,80.82,25.6,Pass,2022-01-24
STU2495,Male,18,Electrical Engineering,65.71,69.82,77.6,72.12,11.8,Pass,2022-01-19
STU2496,Female,20,English,72.23,93.4,83.48,80.01,23.4,Pass,2022-06-16
STU2497,Other,19,Mathematics,67.54,67.44,75.94,69.41,5.5,Pass,2022-06-30
STU2498,Female,22,Psychology,75.88,89.31,91.57,70.93,21.0,Pass,2021-02-26
STU2499,Female,16,English,68.37,85.1,77.71,65.45,11.0,Pass,2024-07-16
STU2500,Female,16,Electrical Engineering,64.97,55.42,85.15,61.32,10.7,Pass,2021-08-25
STU2501,Male,19,English,62.34,53.58,71.0,84.22,24.7,Pass,2022-04-09
STU2502,Male,18,Psychology,77.01,52.1,76.83,65.32,16.1,Pass,2020-06-24
STU2503,Male,19,Economics,82.2,63.78,82.58,93.37,14.7,Pass,2020-10-02
STU2504,Other,17,English,76.63,71.33,87.61,78.12,20.2,Pass,2024-11-08
STU2505,Female,16,English,57.66,92.49,100.0,77.77,15.3,Pass,2023-11-06
STU2506,Other,17,Psychology,79.08,62.04,81.2,71.83,12.8,Pass,2024-04-11
STU2507,Female,18,Mechanical Engineering,77.03,63.37,88.6,64.06,11.8,Pass,2022-03-31
STU2508,Male,19,Economics,71.62,52.2,90.24,64.25,9.5,Pass,2023-05-08
STU2509,Male,20,Mechanical Engineering,69.11,80.59,64.82,91.18,7.2,Pass,2023-10-22
STU2510,Female,22,Mechanical Engineering,75.4,48.07,71.96,60.17,20.8,Pass,2022-07-17
STU2511,Other,21,Electrical Engineering,75.6,92.35,76.87,90.58,9.4,Pass,2024-05-07
STU2512,Male,17,Physics,60.91,83.4,85.03,80.92,29.3,Pass,2023-02-13
STU2513,Female,19,Computer Science,49.26,77.01,90.16,89.68,28.7,Pass,2020-12-20
STU2514,Female,18,Civil Engineering,74.11,67.67,85.78,97.35,21.5,Pass,2020-06-21
STU2515,Male,18,History,85.59,60.56,83.24,95.67,10.9,Pass,2020-06-09
STU2516,Other,21,History,81.81,81.31,76.43,77.62,27.6,Pass,2024-05-05
STU2517,Other,22,Electrical Engineering,60.56,77.76,66.7,64.15,5.3,Pass,2024-10-26
STU2518,Other,16,Civil Engineering,84.93,76.54,69.84,83.78,24.2,Pass,2021-01-05
STU2519,Other,18,Mathematics,67.62,70.48,82.67,99.93,6.8,Pass,2022-12-09
STU2520,Other,19,History,72.38,100.0,75.46,87.02,12.0,Pass,2023-07-31
STU2521,Female,16,Mathematics,73.44,76.38,81.27,70.14,29.4,Pass,2020-09-25
STU2522,Female,16,Mechanical Engineering,68.59,61.75,99.49,77.55,12.5,Pass,2022-05-10
STU2523,Female,21,Physics,86.72,59.93,73.35,90.29,19.0,Pass,2021-02-11
STU2524,Other,16,Mathematics,60.82,81.45,73.43,84.12,14.3,Pass,2022-11-12
STU2525,Other,20,Physics,79.55,75.33,92.45,65.63,7.3,Pass,2022-04-24
STU2526,Female,20,Physics,69.91,66.28,79.04,89.42,22.8,Pass,2022-08-10
STU2527,Female,22,Civil Engineering,77.72,80.55,69.33,61.03,29.7,Pass,2021-03-12
STU2528,Male,19,Mechanical Engineering,74.64,89.93,70.57,86.58,21.3,Pass,2023-12-25
STU2529,Other,21,Electrical Engineering,74.27,62.62,71.76,64.36,29.9,Pass,2024-08-29
STU2530,Male,20,Mathematics,81.24,64.81,71.15,74.74,14.3,Pass,2024-12-04
STU2531,Other,16,Chemistry,81.86,76.15,70.97,71.24,12.0,Pass,2020-01-08
STU2532,Female,21,Mechanical Engineering,77.95,63.88,68.08,71.28,22.9,Pass,2024-11-09
STU2533,Other,17,Mechanical Engineering,79.3,55.58,77.85,66.8,15.6,Pass,2022-11-20
STU2534,Male,16,Computer Science,81.16,69.17,70.45,69.79,14.9,Pass,2024-08-21
STU2535,Male,20,Civil Engineering,65.7,71.79,78.91,94.88,13.6,Pass,2023-06-07
STU2536,Female,19,Computer Science,74.26,65.14,70.38,98.17,16.1,Pass,2022-04-06
STU2537,Female,21,Mechanical Engineering,68.41,59.43,70.45,67.5,13.7,Pass,2024-12-23
STU2538,Female,22,Biology,70.74,90.75,82.25,71.28,17.6,Pass,2023-01-12
STU2539,Male,19,Psychology,61.16,82.56,63.81,82.55,26.3,Pass,2022-05-22
STU2540,Other,21,English,68.35,79.1,86.62,79.97,21.4,Pass,2022-05-09
STU2541,Female,17,History,51.62,60.69,65.25,84.43,29.3,Pass,2021-02-15
STU2542,Male,22,Chemistry,66.18,59.1,73.19,95.4,17.9,Pass,2021-04-18
STU2543,Male,16,Mechanical Engineering,65.28,65.24,78.08,90.4,25.0,Pass,2023-11-11
STU2544,Other,22,Chemistry,59.2,100.0,77.7,98.27,22.4,Pass,2022-12-11
STU2545,Male,20,Biology,54.39,60.51,79.7,99.92,5.9,Pass,2020-11-24
STU2546,Other,20,History,74.67,60.47,81.18,92.89,19.8,Pass,2021-10-11
STU2547,Male,22,History,64.73,70.94,72.76,94.15,27.5,Pass,2023-09-18
STU2548,Female,20,Mathematics,75.93,67.51,77.58,81.25,16.5,Pass,2022-12-02
STU2549,Female,20,Psychology,72.22,68.51,64.23,76.21,26.8,Pass,2023-02-05
STU2550,Female,19,Mathematics,84.4,80.9,89.24,75.92,16.2,Pass,2022-04-16
STU2551,Female,22,Biology,73.61,56.82,71.76,77.21,25.2,Pass,2024-12-28
STU2552,Female,17,Electrical Engineering,92.32,56.05,74.55,93.35,17.3,Pass,2021-05-27
STU2553,Female,22,History,69.27,76.78,87.93,68.11,23.0,Pass,2020-07-11
STU2554,Female,21,Biology,72.38,68.04,75.97,94.69,27.0,Pass,2020-02-02
STU2555,Male,16,History,69.86,62.93,77.75,73.77,5.5,Pass,2023-11-03
STU2556,Other,22,Chemistry,78.38,74.94,82.78,63.38,13.0,Pass,2021-09-02
STU2557,Male,16,Electrical Engineering,70.0,71.74,78.04,67.66,22.5,Pass,2024-10-29
STU2558,Male,19,Economics,69.85,78.46,76.74,73.64,15.7,Pass,2024-04-12
STU2559,Other,16,Computer Science,61.3,73.51,86.73,70.88,23.6,Pass,2024-01-11
STU2560,Male,18,Economics,69.8,84.52,68.38,83.52,7.0,Pass,2024-03-03
STU2561,Female,16,Electrical Engineering,66.4,51.3,78.92,79.0,10.9,Pass,2021-08-01
STU2562,Female,22,History,76.16,69.03,78.43,92.44,19.5,Pass,2022-12-31
STU2563,Female,18,Biology,72.29,49.58,81.4,62.67,9.0,Pass,2023-11-21
STU2564,Male,20,History,74.77,82.32,78.28,78.35,9.5,Pass,2022-12-21
STU2565,Other,18,Physics,63.07,59.76,75.71,95.67,22.2,Pass,2022-08-02
STU2566,Female,17,Civil Engineering,63.26,57.17,83.35,89.96,6.3,Pass,2020-11-25
STU2567,Other,19,History,70.71,81.35,74.33,80.73,25.6,Pass,2022-01-21
STU2568,Male,21,Mathematics,74.93,86.14,78.84,84.69,7.6,Pass,2022-06-16
STU2569,Other,18,Psychology,75.82,70.11,96.5,78.21,25.5,Pass,2020-07-11
STU2570,Male,20,Biology,79.08,95.28,66.45,65.32,11.1,Pass,2024-06-26
STU2571,Male,17,Psychology,100.0,75.7,63.08,99.31,28.1,Pass,2021-10-24
STU2572,Other,18,Electrical Engineering,77.82,86.86,91.11,93.7,14.8,Pass,2023-01-17
STU2573,Other,19,Economics,73.88,62.62,79.78,98.35,22.9,Pass,2024-08-11
STU2574,Male,17,Electrical Engineering,94.9,59.22,85.91,78.39,16.2,Pass,2023-05-31
STU2575,Female,19,Civil Engineering,69.29,53.8,81.96,73.73,25.2,Pass,2021-12-24
STU2576,Other,16,English,87.23,80.16,83.42,69.42,20.6,Pass,2020-08-19
STU2577,Other,21,Psychology,68.71,60.81,88.73,89.62,24.6,Pass,2023-12-06
STU2578,Male,22,Biology,90.61,67.94,76.11,60.06,20.6,Pass,2020-03-08
STU2579,Other,20,Mechanical Engineering,73.78,53.05,84.04,96.83,14.8,Pass,2023-07-15
STU2580,Female,16,English,70.51,81.64,84.19,91.47,14.1,Pass,2022-01-06
STU2581,Other,18,Mathematics,77.92,64.75,81.74,98.89,16.3,Pass,2021-12-26
STU2582,Female,22,Electrical Engineering,74.1,89.33,77.19,61.53,18.5,Pass,2020-09-26
STU2583,Other,19,Economics,82.92,61.19,79.07,95.9,8.6,Pass,2024-05-03
STU2584,Other,18,History,56.68,66.71,78.84,70.26,26.1,Pass,2023-04-15
STU2585,Other,17,Civil Engineering,74.08,63.71,89.69,73.39,7.5,Pass,2020-06-28
STU2586,Female,21,Electrical Engineering,82.21,70.06,87.49,61.68,25.5,Pass,2020-01-28
STU2587,Other,20,Economics,90.83,57.8,73.58,65.29,21.4,Pass,2022-08-12
STU2588,Male,20,Computer Science,52.92,74.82,83.8,81.62,22.8,Pass,2020-03-23
STU2589,Male,20,Mathematics,68.43,81.08,73.92,74.08,25.8,Pass,2020-02-20
STU2590,Male,22,Electrical Engineering,66.82,74.28,83.62,75.55,5.8,Pass,2020-01-25
STU2591,Female,19,Economics,70.44,56.28,100.0,66.06,28.1,Pass,2021-08-12
STU2592,Other,17,Civil Engineering,80.85,75.52,89.66,92.15,23.7,Pass,2024-06-03
STU2593,Male,18,Civil Engineering,70.79,59.01,84.66,97.96,16.6,Pass,2024-06-15
STU2594,Male,18,History,67.09,90.56,85.25,79.4,19.9,Pass,2022-12-10
STU2595,Other,17,Physics,80.47,56.79,61.31,62.84,20.4,Pass,2021-03-06
STU2596,Other,21,English,85.8,68.79,86.4,84.08,6.9,Pass,2020-11-09
STU2597,Male,21,Biology,64.31,79.21,91.76,63.57,12.2,Pass,2024-09-06
STU2598,Male,21,English,57.51,65.45,75.37,65.17,5.5,Pass,2024-06-22
STU2599,Female,22,Mathematics,69.5,62.07,67.81,65.05,18.6,Pass,2023-03-09
STU2600,Female,19,Psychology,70.45,55.89,81.58,76.7,22.0,Pass,2024-08-21
STU2601,Other,20,Physics,91.83,44.88,81.15,75.66,26.2,Pass,2022-03-25
STU2602,Other,18,Biology,68.42,65.93,82.08,93.57,7.8,Pass,2020-06-12
STU2603,Other,22,Computer Science,67.69,70.84,82.23,62.41,23.6,Pass,2023-11-14
STU2604,Other,18,Biology,68.24,73.87,71.9,97.52,20.8,Pass,2023-08-15
STU2605,Male,18,Economics,71.08,51.76,78.28,75.19,27.4,Pass,2023-12-03
STU2606,Other,22,Mechanical Engineering,67.15,61.92,71.72,70.21,18.8,Pass,2020-08-20
STU2607,Other,16,Electrical Engineering,76.09,73.56,75.86,93.56,14.6,Pass,2021-05-16
STU2608,Other,19,English,74.35,76.28,84.38,94.55,14.2,Pass,2022-11-03
STU2609,Other,21,Mechanical Engineering,63.36,71.22,84.17,70.58,17.8,Pass,2024-07-17
STU2610,Other,16,Psychology,80.18,83.24,78.04,66.53,17.5,Pass,2023-05-10
STU2611,Male,22,Computer Science,85.33,54.94,71.41,70.95,28.9,Pass,2023-04-02
STU2612,Male,17,History,75.83,65.67,77.99,80.87,9.0,Pass,2022-08-03
STU2613,Male,17,Electrical Engineering,93.58,76.25,89.84,96.87,10.1,Pass,2023-05-19
STU2614,Other,19,Mathematics,74.69,66.09,88.32,70.0,18.2,Pass,2022-05-06
STU2615,Male,16,History,76.83,48.12,76.03,99.0,13.1,Pass,2021-11-06
STU2616,Other,21,Physics,79.98,82.24,83.46,88.25,5.6,Pass,2022-09-07
STU2617,Other,19,Civil Engineering,75.44,64.8,76.4,66.81,25.9,Pass,2020-11-20
STU2618,Male,18,English,70.12,82.02,83.0,76.58,23.1,Pass,2024-02-28
STU2619,Other,21,Psychology,85.65,62.61,79.35,72.06,13.1,Pass,2022-06-23
STU2620,Other,21,History,93.73,83.45,85.47,66.28,20.4,Pass,2023-04-08
STU2621,Male,21,Chemistry,85.46,76.4,91.18,99.76,5.4,Pass,2021-07-17
STU2622,Female,21,Biology,81.98,59.14,83.43,81.05,21.5,Pass,2020-09-14
STU2623,Other,22,Psychology,68.89,62.19,79.78,90.58,20.9,Pass,2024-11-26
STU2624,Female,19,Chemistry,86.36,74.53,74.88,92.55,14.9,Pass,2020-01-26
STU2625,Male,17,Mathematics,73.43,70.2,95.52,83.43,18.0,Pass,2022-12-05
STU2626,Male,20,Mechanical Engineering,65.07,81.13,80.25,72.9,23.6,Pass,2024-06-20
STU2627,Other,22,Civil Engineering,61.28,49.43,89.89,85.37,28.8,Pass,2021-08-26
STU2628,Male,21,Psychology,79.07,82.05,78.83,91.39,19.9,Pass,2023-09-05
STU2629,Other,16,Mathematics,76.76,68.66,58.98,66.43,27.1,Pass,2020-03-13
STU2630,Female,19,Mathematics,78.5,74.05,78.91,78.53,18.5,Pass,2024-11-16
STU2631,Male,16,Psychology,91.26,79.59,71.84,87.83,26.4,Pass,2020-12-24
STU2632,Other,20,Civil Engineering,67.98,66.36,85.37,90.99,29.2,Pass,2024-04-02
STU2633,Female,19,Psychology,51.86,76.88,72.83,96.81,21.3,Pass,2021-02-18
STU2634,Male,21,Biology,81.77,73.35,79.62,61.43,7.4,Pass,2020-03-08
STU2635,Female,21,Civil Engineering,63.11,76.35,88.69,96.78,16.5,Pass,2024-08-02
STU2636,Female,22,Psychology,72.0,78.26,75.86,75.46,28.1,Pass,2021-09-11
STU2637,Female,21,Chemistry,100.0,65.01,86.43,82.61,27.9,Pass,2022-06-25
STU2638,Female,16,Physics,76.92,83.21,78.98,72.94,28.0,Pass,2024-11-02
STU2639,Female,19,Electrical Engineering,72.22,68.48,83.93,67.04,29.8,Pass,2024-05-14
STU2640,Female,16,Electrical Engineering,71.78,61.11,86.72,76.93,22.8,Pass,2023-05-28
STU2641,Male,16,Civil Engineering,76.82,84.69,68.15,67.21,6.3,Pass,2021-05-04
STU2642,Male,20,Chemistry,64.69,75.59,70.87,76.5,25.4,Pass,2021-11-24
STU2643,Male,17,Psychology,85.52,100.0,76.09,69.86,29.7,Pass,2024-07-02
STU2644,Female,21,English,81.63,62.28,65.33,94.06,28.3,Pass,2020-10-04
STU2645,Female,19,Mathematics,63.26,51.79,77.5,68.38,17.6,Pass,2023-08-15
STU2646,Female,19,Psychology,78.08,75.55,85.76,87.16,27.0,Pass,2022-01-28
STU2647,Other,22,Mathematics,80.05,74.78,80.4,98.18,13.5,Pass,2024-03-15
STU2648,Male,21,Psychology,78.2,91.53,86.05,72.2,27.8,Pass,2022-12-24
STU2649,Other,19,Computer Science,68.25,68.17,77.39,70.17,16.4,Pass,2023-03-08
STU2650,Other,18,History,63.83,99.54,74.08,93.64,10.4,Pass,2023-04-20
STU2651,Other,17,Psychology,75.01,44.0,88.78,97.16,25.9,Pass,2022-12-14
STU2652,Female,22,Biology,95.54,66.51,79.99,65.32,9.2,Pass,2024-12-20
STU2653,Other,17,Economics,64.57,93.74,89.41,92.65,7.0,Pass,2020-12-06
STU2654,Other,20,Computer Science,70.57,62.57,68.6,94.54,18.5,Pass,2020-01-05
STU2655,Male,17,English,72.59,78.64,80.94,87.27,11.5,Pass,2023-11-28
STU2656,Other,17,Physics,78.58,78.34,81.73,86.67,27.0,Pass,2022-09-26
STU2657,Other,19,Physics,61.49,72.14,77.39,62.0,19.6,Pass,2020-07-19
STU2658,Female,21,Electrical Engineering,68.63,58.75,77.97,89.88,23.9,Pass,2024-05-24
STU2659,Male,21,Mechanical Engineering,72.69,64.61,95.21,96.5,15.2,Pass,2020-04-26
STU2660,Other,18,Biology,100.0,65.63,77.57,63.87,10.2,Pass,2023-11-11
STU2661,Male,17,Chemistry,90.91,52.51,82.99,90.16,13.3,Pass,2020-10-15
STU2662,Male,18,Psychology,76.31,49.06,79.88,74.76,27.3,Pass,2022-06-24
STU2663,Female,20,Physics,64.39,82.11,63.42,74.4,7.5,Pass,2024-10-02
STU2664,Female,19,Computer Science,72.37,67.07,80.4,63.46,17.5,Pass,2022-12-26
STU2665,Other,16,Biology,73.56,75.37,85.7,71.33,20.3,Pass,2023-01-07
STU2666,Female,19,Biology,81.03,81.15,79.72,77.25,20.5,Pass,2024-11-03
STU2667,Male,18,Mechanical Engineering,72.96,98.65,77.76,81.22,26.8,Pass,2023-12-18
STU2668,Female,18,History,81.49,71.95,81.7,87.07,8.0,Pass,2021-11-16
STU2669,Other,17,Physics,73.24,69.49,78.34,93.22,10.0,Pass,2024-11-01
STU2670,Male,22,Mechanical Engineering,64.51,76.16,84.31,68.79,25.1,Pass,2021-05-13
STU2671,Female,18,Computer Science,73.64,85.68,80.86,66.93,24.8,Pass,2024-07-14
STU2672,Male,17,Mathematics,67.98,68.48,75.77,64.03,16.7,Pass,2021-07-01
STU2673,Other,16,History,85.59,56.78,93.05,73.85,18.2,Pass,2022-04-26
STU2674,Other,21,Physics,90.16,74.5,83.07,90.31,13.7,Pass,2021-04-10
STU2675,Male,20,English,79.05,78.66,75.6,73.29,25.4,Pass,2021-04-17
STU2676,Female,19,Psychology,72.03,70.69,78.05,81.02,21.3,Pass,2023-12-04
STU2677,Female,22,Mathematics,58.32,56.35,82.45,72.47,18.3,Pass,2021-03-03
STU2678,Other,19,Psychology,68.96,71.79,75.31,71.22,25.2,Pass,2024-06-23
STU2679,Other,18,Mathematics,57.61,74.98,78.5,84.85,8.2,Pass,2022-01-17
STU2680,Other,19,History,71.52,84.05,95.51,84.59,20.9,Pass,2024-09-24
STU2681,Male,21,Mathematics,74.9,80.24,73.21,73.63,10.0,Pass,2022-04-19
STU2682,Male,20,Chemistry,60.56,71.49,73.48,61.43,18.3,Pass,2021-03-27
STU2683,Other,16,Chemistry,64.99,72.28,66.96,80.96,13.5,Pass,2022-09-03
STU2684,Male,20,Computer Science,84.44,75.7,80.81,76.36,27.0,Pass,2020-05-24
STU2685,Other,18,Electrical Engineering,87.36,66.57,77.29,60.45,14.0,Pass,2024-03-02
STU2686,Female,19,Mathematics,82.02,61.05,86.98,91.21,25.8,Pass,2020-12-28
STU2687,Other,21,Biology,78.66,74.4,79.41,85.3,26.1,Pass,2024-04-19
STU2688,Male,16,English,61.11,72.05,88.93,68.49,11.7,Pass,2022-05-08
STU2689,Female,22,Civil Engineering,100.0,64.85,64.67,79.58,7.4,Pass,2020-06-15
STU2690,Other,17,Psychology,65.44,85.1,77.33,92.18,24.0,Pass,2022-10-02
STU2691,Male,19,Civil Engineering,79.16,66.69,67.69,74.53,13.9,Pass,2020-02-20
STU2692,Female,21,Biology,57.32,58.31,69.84,93.8,22.6,Pass,2022-11-18
STU2693,Male,18,Economics,94.69,55.04,83.41,93.38,26.3,Pass,2024-07-17
STU2694,Female,19,History,68.14,64.47,83.37,92.97,19.1,Pass,2022-09-23
STU2695,Female,22,Biology,81.05,69.21,88.53,62.45,17.7,Pass,2021-02-16
STU2696,Female,16,Biology,56.48,79.55,79.07,92.95,14.0,Pass,2022-07-25
STU2697,Male,20,English,63.74,62.46,67.91,70.41,20.7,Pass,2020-01-13
STU2698,Male,17,Chemistry,77.82,64.69,87.7,84.35,18.3,Pass,2023-05-20
STU2699,Female,16,History,80.26,65.01,68.68,84.84,9.1,Pass,2021-06-11
STU2700,Other,20,Mathematics,71.3,61.23,88.57,92.51,15.3,Pass,2022-08-16
STU2701,Male,17,Biology,93.24,87.68,85.8,69.48,24.9,Pass,2021-08-19
STU2702,Male,16,Physics,67.94,83.69,72.29,91.49,12.9,Pass,2023-07-20
STU2703,Male,21,Chemistry,67.97,46.24,85.03,74.14,8.9,Pass,2023-08-16
STU2704,Female,20,Biology,65.31,59.98,100.0,72.56,20.5,Pass,2023-08-18
STU2705,Male,20,English,73.84,87.55,73.38,82.0,21.5,Pass,2020-11-10
